id,glon,glat
8626,95.93,-18.27
8627,108.79,4.42
8628,25.49,-60.97
8629,64.27,-50.9
8630,308.35,-34.38
8631,81.67,-37.65
8632,99.56,-12.57
8633,104.25,-4.2
8634,78.86,-40.66
8635,345.74,-57.8
8636,346.27,-57.95
8637,20.76,-61.58
8638,92.62,-24.15
8639,350.85,-59.06
8640,97.65,-16.18
8641,91.71,-25.59
8642,81.92,-37.83
8643,98.35,-15.04
8644,356.,-60.2
8645,58.68,-54.29
8646,326.89,-50.3
8647,60.56,-53.52
8648,104.55,-4.29
8649,41.88,-59.52
8650,92.5,-24.95
8651,96.64,-18.42
8652,101.4,-10.27
8653,79.52,-40.92
8654,97.71,-17.09
8655,335.6,-54.9
8656,98.91,-15.04
8657,346.39,-58.57
8658,342.31,-57.46
8659,341.14,-57.14
8660,86.26,-34.39
8661,104.21,-5.69
8662,345.57,-58.54
8663,309.03,-35.53
8664,311.22,-38.05
8665,81.28,-40.39
8666,100.6,-12.83
8667,89.26,-31.02
8668,10.46,-62.51
8669,325.03,-49.83
8670,41.1,-60.68
8671,1.85,-61.88
8672,316.54,-43.41
8673,51.06,-58.35
8674,28.36,-62.41
8675,338.31,-56.53
8676,56.8,-56.68
8677,107.31,-0.57
8678,97.4,-19.27
8679,52.27,-58.52
8680,13.31,-63.19
8681,80.64,-42.17
8682,105.62,-4.28
8683,109.49,3.32
8684,90.68,-30.56
8685,359.57,-62.25
8686,326.58,-51.4
8687,112.09,8.31
8688,106.42,-3.02
8689,322.94,-49.05
8690,100.04,-15.47
8691,87.35,-35.25
8692,104.1,-7.71
8693,20.59,-63.54
8694,111.07,6.18
8695,13.06,-63.72
8696,109.2,2.07
8697,80.87,-43.1
8698,62.19,-55.73
8699,100.97,-14.41
8700,341.7,-58.71
8701,316.27,-43.9
8702,119.16,21.21
8703,86.36,-37.48
8704,56.42,-58.28
8705,104.37,-8.14
8706,99.67,-17.3
8707,108.68,0.55
8708,101.91,-13.26
8709,49.58,-60.67
8710,63.25,-55.87
8711,48.79,-60.9
8712,99.94,-17.2
8713,5.02,-63.75
8714,86.83,-37.61
8715,73.39,-50.26
8716,66.38,-54.55
8717,80.79,-44.34
8718,98.51,-20.21
8719,15.79,-64.5
8720,13.69,-64.46
8721,15.94,-64.61
8722,342.17,-59.49
8723,98.28,-20.92
8724,83.69,-42.13
8725,100.92,-16.3
8726,104.59,-9.
8727,67.22,-54.82
8728,20.49,-64.9
8729,90.06,-34.73
8730,76.91,-48.62
8731,104.22,-9.99
8732,6.64,-64.59
8733,100.07,-18.46
8734,70.47,-53.32
8735,71.66,-52.64
8736,120.41,23.1
8737,82.17,-44.4
8738,80.5,-46.04
8739,84.23,-42.55
8740,20.89,-65.33
8741,55.63,-60.33
8742,74.59,-51.08
8743,31.11,-64.99
8744,106.24,-6.54
8745,109.25,-0.04
8746,30.06,-65.14
8747,334.11,-57.16
8748,119.95,22.17
8749,336.68,-58.33
8750,74.11,-51.86
8751,77.06,-49.74
8752,108.16,-2.7
8753,96.64,-26.07
8754,22.39,-65.68
8755,103.32,-13.23
8756,36.71,-64.73
8757,65.42,-57.08
8758,100.39,-19.28
8759,68.6,-55.53
8760,4.16,-65.17
8761,108.4,-2.63
8762,102.21,-16.1
8763,66.44,-56.97
8764,41.2,-64.46
8765,97.38,-25.63
8766,102.52,-15.76
8767,7.99,-65.72
8768,103.11,-14.59
8769,316.28,-45.45
8770,107.79,-4.41
8771,352.86,-63.75
8772,69.23,-56.02
8773,78.79,-49.61
8774,331.77,-56.77
8775,95.74,-29.05
8776,81.4,-47.41
8777,109.99,0.32
8778,109.22,-1.4
8779,112.75,6.5
8780,105.86,-9.23
8781,88.28,-40.38
8782,65.67,-58.2
8783,49.67,-63.5
8784,89.29,-39.26
8785,76.72,-51.78
8786,308.6,-36.49
8787,348.24,-63.3
8788,90.87,-37.72
8789,35.23,-66.15
8790,357.92,-65.25
8791,337.56,-59.92
8792,91.79,-36.54
8793,335.89,-59.25
8794,312.37,-41.6
8795,84.62,-45.55
8796,95.12,-31.71
8797,109.95,-0.78
8798,98.92,-25.15
8799,92.76,-35.57
8800,104.71,-13.09
8801,107.42,-6.89
8802,22.62,-67.22
8803,110.13,-0.53
8804,104.9,-12.82
8805,106.09,-10.16
8806,104.24,-14.53
8807,78.61,-51.68
8808,111.73,3.04
8809,317.29,-47.35
8810,307.59,-35.3
8811,111.97,3.58
8812,41.76,-66.03
8813,24.56,-67.49
8814,348.92,-64.11
8815,84.77,-46.51
8816,55.87,-63.19
8817,38.81,-66.53
8818,353.6,-65.18
8819,116.42,13.84
8820,344.27,-62.93
8821,85.83,-45.62
8822,110.28,-1.02
8823,20.81,-67.76
8824,91.45,-39.04
8825,104.21,-15.62
8826,85.47,-46.77
8827,96.95,-30.95
8828,336.26,-60.67
8829,320.42,-51.
8830,106.87,-10.36
8831,98.52,-28.73
8832,109.87,-3.19
8833,87.78,-45.01
8834,70.94,-58.74
8835,351.53,-65.76
8836,64.11,-61.92
8837,107.59,-9.34
8838,98.97,-28.54
8839,96.2,-33.69
8840,74.66,-57.09
8841,67.07,-61.11
8842,98.56,-30.06
8843,320.63,-51.76
8844,116.38,12.61
8845,96.88,-33.22
8846,344.28,-64.28
8847,350.93,-66.03
8848,324.3,-54.82
8849,308.06,-36.72
8850,69.45,-60.36
8851,115.19,9.47
8852,82.47,-52.02
8853,108.9,-7.06
8854,112.02,1.12
8855,315.82,-47.26
8856,63.38,-63.14
8857,106.01,-14.59
8858,67.62,-61.54
8859,351.44,-66.43
8860,107.53,-11.03
8861,106.25,-14.33
8862,303.96,-29.48
8863,12.25,-69.25
8864,104.91,-17.82
8865,67.31,-62.02
8866,60.7,-64.47
8867,116.95,13.53
8868,73.94,-58.94
8869,51.23,-66.96
8870,106.3,-14.73
8871,8.9,-69.21
8872,114.42,6.79
8873,102.31,-24.37
8874,107.66,-11.5
8875,107.6,-11.74
8876,105.3,-17.64
8877,333.53,-61.1
8878,85.42,-50.73
8879,73.36,-59.73
8880,97.51,-34.61
8881,112.44,0.97
8882,100.72,-28.52
8883,28.15,-69.95
8884,106.22,-15.79
8885,103.98,-21.33
8886,112.56,1.19
8887,101.57,-27.32
8888,99.25,-32.11
8889,321.48,-53.77
8890,58.78,-66.08
8891,96.53,-37.45
8892,47.35,-68.59
8893,91.56,-45.11
8894,112.07,-0.85
8895,328.1,-58.83
8896,345.21,-66.11
8897,81.72,-55.38
8898,330.51,-60.31
8899,102.29,-26.8
8900,51.13,-68.24
8901,324.29,-56.56
8902,105.8,-18.85
8903,102.46,-27.02
8904,113.05,1.08
8905,98.55,-35.36
8906,46.74,-69.46
8907,328.86,-59.92
8908,315.38,-48.46
8909,322.23,-55.38
8910,332.22,-61.91
8911,83.92,-55.08
8912,83.9,-55.24
8913,106.91,-17.32
8914,2.43,-70.35
8915,99.98,-33.94
8916,88.81,-50.88
8917,67.58,-64.92
8918,115.92,8.64
8919,317.77,-51.58
8920,341.1,-66.03
8921,71.6,-63.59
8922,99.35,-36.02
8923,93.72,-45.39
8924,78.48,-60.13
8925,109.51,-11.61
8926,112.47,-2.66
8927,106.08,-21.55
8928,76.78,-61.72
8929,339.76,-66.14
8930,106.41,-21.05
8931,79.82,-60.09
8932,46.21,-70.96
8933,102.4,-31.27
8934,83.41,-57.73
8935,308.32,-38.91
8936,105.11,-25.17
8937,355.04,-70.36
8938,121.86,24.61
8939,47.93,-71.13
8940,100.25,-36.92
8941,108.81,-15.67
8942,99.59,-38.49
8943,104.09,-28.69
8944,84.09,-58.17
8945,315.61,-50.52
8946,62.77,-68.6
8947,107.4,-20.31
8948,105.06,-26.69
8949,343.07,-68.07
8950,106.69,-22.42
8951,76.98,-63.35
8952,116.93,9.67
8953,101.83,-35.2
8954,88.23,-55.63
8955,105.25,-27.38
8956,12.12,-73.17
8957,308.23,-39.5
8958,68.48,-67.74
8959,336.66,-66.52
8960,98.66,-42.54
8961,109.9,-14.53
8962,109.28,-16.47
8963,99.54,-41.11
8964,109.89,-14.8
8965,109.03,-17.62
8966,334.2,-65.88
8967,111.34,-10.77
8968,67.04,-68.89
8969,92.46,-52.96
8970,95.27,-49.31
8971,118.3,13.08
8972,117.93,11.83
8973,107.64,-23.09
8974,118.99,15.31
8975,10.86,-73.86
8976,109.76,-16.71
8977,107.46,-24.02
8978,39.63,-73.89
8979,72.64,-67.4
8980,58.77,-71.51
8981,111.43,-11.79
8982,59.4,-71.44
8983,94.37,-51.72
8984,90.15,-56.61
8985,113.61,-4.35
8986,110.28,-16.17
8987,65.53,-70.18
8988,67.66,-69.64
8989,115.58,2.63
8990,114.85,-0.11
8991,96.87,-49.06
8992,66.52,-70.32
8993,335.38,-67.56
8994,310.84,-45.59
8995,306.98,-37.81
8996,314.43,-51.2
8997,105.73,-31.25
8998,59.17,-72.17
8999,32.5,-75.03
9000,113.61,-5.86
9001,344.81,-71.2
9002,58.82,-72.75
9003,111.34,-14.97
9004,93.28,-55.6
9005,116.59,4.71
9006,326.59,-63.85
9007,311.6,-47.64
9008,114.63,-3.18
9009,75.12,-68.59
9010,114.33,-4.34
9011,111.71,-14.64
9012,88.27,-61.28
9013,116.97,5.67
9014,84.33,-64.43
9015,93.25,-57.
9016,25.18,-76.13
9017,116.33,2.81
9018,115.71,0.22
9019,115.18,-1.95
9020,114.97,-2.94
9021,67.89,-71.75
9022,92.57,-58.09
9023,314.54,-52.88
9024,109.28,-24.8
9025,106.95,-32.1
9026,36.88,-76.08
9027,79.96,-67.59
9028,113.37,-10.11
9029,71.78,-70.94
9030,99.09,-50.75
9031,60.54,-73.94
9032,305.41,-34.82
9033,95.11,-56.69
9034,119.66,15.11
9035,105.15,-39.15
9036,104.18,-41.6
9037,73.14,-71.17
9038,119.18,13.1
9039,100.44,-49.34
9040,82.82,-67.19
9041,90.15,-62.24
9042,94.93,-57.57
9043,42.19,-76.6
9044,30.05,-77.3
9045,115.3,-4.52
9046,341.05,-72.35
9047,94.06,-59.55
9048,99.18,-53.18
9049,8.14,-76.89
9050,8.29,-76.9
9051,107.47,-35.23
9052,115.44,-4.64
9053,113.21,-14.46
9054,40.82,-77.43
9055,106.73,-38.5
9056,121.21,20.5
9057,112.39,-19.1
9058,32.23,-77.89
9059,115.29,-6.36
9060,313.13,-53.09
9061,305.14,-34.73
9062,312.34,-51.84
9063,116.24,-2.15
9064,107.85,-36.15
9065,72.72,-73.3
9066,114.56,-10.62
9067,92.51,-63.27
9068,110.21,-29.19
9069,320.3,-62.57
9070,113.55,-15.5
9071,115.55,-6.36
9072,100.69,-53.74
9073,18.25,-78.33
9074,110.72,-27.91
9075,110.72,-27.91
9076,311.3,-50.71
9077,330.51,-70.
9078,109.09,-34.58
9079,116.52,-2.68
9080,113.65,-16.7
9081,323.79,-66.23
9082,321.98,-64.9
9083,114.73,-12.09
9084,306.53,-39.71
9085,116.97,-1.07
9086,113.22,-19.56
9087,94.59,-63.14
9088,109.6,-34.5
9089,91.58,-65.83
9090,77.78,-73.06
9091,16.55,-78.9
9092,103.01,-52.01
9093,102.81,-52.46
9094,118.01,3.7
9095,62.9,-76.84
9096,45.57,-78.72
9097,117.63,1.26
9098,72.1,-75.26
9099,118.25,4.27
9100,117.47,-0.08
9101,74.7,-74.79
9102,18.53,-79.41
9103,87.07,-70.04
9104,118.41,4.71
9105,113.72,-19.94
9106,307.68,-43.8
9107,112.17,-27.24
9108,308.18,-45.21
9109,110.22,-35.07
9110,117.4,-1.06
