year,lat
1941.459,4.2
1941.462,-3.6
1941.465,-3.3
1941.465,-13.4
1941.467,-14.1
1941.467,-3.5
1941.467,7.7
1941.470,9.5
1941.470,7.8
1941.473,9.7
1941.473,15.8
1941.473,7.5
1941.476,9.8
1941.476,16.1
1941.478,9.4
1941.478,15.5
1941.481,-4.7
1941.481,15.5
1941.481,8.9
1941.484,-6.0
1941.484,15.0
1941.484,8.2
1941.486,-5.8
1941.486,15.3
1941.486,7.9
1941.489,-6.5
1941.489,-6.0
1941.489,14.5
1941.489,7.7
1941.492,6.2
1941.492,14.7
1941.492,14.7
1941.495,-6.0
1941.495,5.6
1941.495,14.1
1941.497,-5.1
1941.497,5.4
1941.497,13.9
1941.522,3.7
1941.522,-14.7
1941.524,3.6
1941.524,-14.6
1941.527,-13.5
1941.527,-4.3
1941.527,3.3
1941.530,-13.9
1941.544,-14.0
1941.544,8.2
1941.544,16.5
1941.544,14.8
1941.547,-16.2
1941.547,10.1
1941.547,18.8
1941.549,8.4
1941.549,11.6
1941.549,17.0
1941.563,11.4
1941.566,-7.0
1941.566,-3.1
1941.566,4.5
1941.566,13.2
1941.566,14.1
1941.569,-3.4
1941.569,4.8
1941.569,13.9
1941.570,0.4
1941.570,2.0
1941.570,8.2
1941.570,17.9
1941.577,5.0
1941.577,12.7
1941.577,13.9
1941.580,-3.8
1941.580,12.4
1941.580,4.8
1941.582,-3.6
1941.582,12.2
1941.582,17.5
1941.582,4.5
1941.598,-11.6
1941.598,-14.0
1941.598,6.1
1941.598,14.8
1941.598,10.9
1941.601,-12.1
1941.601,-15.1
1941.601,5.4
1941.601,11.0
1941.612,-12.8
1941.612,12.1
1941.612,10.5
1941.628,-3.4
1941.632,-3.6
1941.632,13.1
1941.637,-3.3
1941.637,-5.6
1941.637,10.6
1941.637,14.0
1941.639,-3.3
1941.639,10.9
1941.639,13.3
1941.642,-2.7
1941.642,11.4
1941.642,13.5
1941.645,-3.3
1941.645,-10.1
1941.645,11.9
1941.648,-3.7
1941.648,-10.3
1941.648,11.9
1941.651,11.3
1941.651,15.3
1941.651,12.0
1941.653,-1.5
1941.653,11.5
1941.653,15.2
1941.662,9.8
1941.662,12.5
1941.672,-5.1
1941.672,13.2
1941.694,-5.3
1941.697,-7.8
1941.697,11.5
1941.697,18.4
1941.700,19.2
1941.713,4.9
1941.713,21.3
1941.713,20.6
1941.716,-12.7
1941.716,5.0
1941.716,15.0
1941.722,-8.5
1941.722,10.5
1941.722,7.5
1941.722,18.6
1941.724,12.1
1941.724,8.5
1941.727,-12.1
1941.730,-10.7
1941.730,-12.2
1941.730,10.1
1941.732,-12.8
1941.738,3.6
1941.741,-2.8
1941.744,0.0
1941.744,-6.0
1941.746,2.3
1941.746,-3.3
1941.746,-4.4
1941.749,3.0
1941.749,-4.7
1941.752,1.4
1941.754,1.4
1941.765,15.8
1941.768,13.4
1941.771,13.9
1941.771,16.2
1941.785,-11.7
1941.785,13.1
1941.785,12.7
1941.785,9.4
1941.787,13.0
1941.787,12.7
1941.787,9.1
1941.823,14.6
1941.826,0.9
1941.826,14.8
1941.826,12.1
1941.828,0.5
1941.828,11.5
1941.831,4.5
1941.831,12.7
1941.834,4.6
1941.837,3.9
1941.839,4.4
1941.839,12.0
1941.842,11.8
1941.869,-5.1
1941.869,9.5
1941.872,-4.7
1941.872,9.1
1941.875,-4.8
1941.875,8.7
1941.878,-5.5
1941.878,8.8
1941.880,-5.7
1941.883,-6.0
1941.894,5.3
1941.894,9.7
1941.897,-17.5
1941.897,5.3
1941.897,9.4
1941.899,-16.5
1941.899,12.6
1941.899,5.6
1941.913,9.4
1941.916,-3.7
1941.916,9.3
1941.916,10.0
1941.927,-5.8
1941.927,-5.0
1941.927,-8.7
1941.930,8.5
1941.930,-5.4
1941.933,8.9
1941.933,-5.5
1942.006,8.2
1942.023,-10.9
1942.023,-5.3
1942.023,-11.8
1942.023,-8.9
1942.042,12.2
1942.045,12.4
1942.047,12.3
1942.050,12.3
1942.053,12.4
1942.053,11.4
1942.096,-11.4
1942.096,12.7
1942.096,1.9
1942.096,-5.2
1942.099,-7.5
1942.099,-0.3
1942.099,10.6
1942.102,-5.0
1942.102,10.7
1942.108,-13.0
1942.110,-11.9
1942.113,-11.7
1942.113,11.8
1942.121,11.9
1942.124,12.2
1942.124,16.3
1942.124,16.4
1942.124,12.0
1942.127,12.1
1942.127,15.8
1942.127,16.3
1942.127,11.8
1942.130,12.2
1942.130,16.4
1942.130,16.8
1942.130,10.9
1942.132,-13.1
1942.132,11.9
1942.132,15.8
1942.132,11.3
1942.135,-13.0
1942.135,15.9
1942.135,12.0
1942.159,-10.9
1942.159,-13.0
1942.159,6.4
1942.159,6.9
1942.165,7.8
1942.165,7.8
1942.206,2.0
1942.209,2.0
1942.212,7.9
1942.212,-12.8
1942.212,5.2
1942.214,7.8
1942.214,6.2
1942.214,7.6
1942.214,-11.3
1942.217,-11.8
1942.217,6.9
1942.217,7.5
1942.220,-11.4
1942.220,7.2
1942.220,7.1
1942.228,6.0
1942.234,6.8
1942.234,9.4
1942.236,7.0
1942.242,-3.4
1942.245,4.5
1942.245,-2.8
1942.245,11.9
1942.247,6.1
1942.247,-2.4
1942.247,0.4
1942.250,8.6
1942.278,-7.7
1942.278,10.5
1942.278,12.5
1942.294,7.4
1942.294,12.4
1942.294,-2.2
1942.294,-8.2
1942.297,-9.2
1942.297,8.3
1942.297,14.0
1942.297,7.9
1942.297,12.6
1942.308,15.5
1942.308,7.5
1942.310,15.3
1942.310,6.7
1942.313,15.7
1942.327,7.0
1942.329,-10.0
1942.332,7.6
1942.332,-9.7
1942.335,-9.7
1942.335,7.0
1942.338,-9.6
1942.341,-9.5
1942.343,-10.4
1942.360,11.5
1942.362,-5.2
1942.362,8.6
1942.362,14.4
1942.362,13.2
1942.362,9.8
1942.365,12.9
1942.365,-5.1
1942.365,8.7
1942.376,-4.9
1942.376,13.1
1942.379,13.6
1942.381,13.4
1942.384,13.4
1942.387,13.8
1942.390,13.0
1942.392,12.5
1942.395,11.9
1942.428,12.3
1942.431,12.3
1942.434,12.1
1942.437,12.1
1942.499,-10.1
1942.508,-9.7
1942.508,-3.1
1942.510,-9.9
1942.510,-2.7
1942.513,-3.0
1942.521,-4.1
1942.535,-9.4
1942.538,-9.6
1942.595,-3.2
1942.598,11.3
1942.601,10.9
1942.603,11.2
1942.642,-7.2
1942.642,8.7
1942.661,5.0
1942.672,-6.6
1942.672,16.2
1942.680,-7.9
1942.680,-3.6
1942.710,-14.7
1942.726,12.7
1942.729,13.0
1942.732,-4.7
1942.732,13.2
1942.735,-5.3
1942.735,12.8
1942.738,-5.8
1942.740,-6.4
1942.743,-6.6
1942.746,-5.8
1942.776,-10.7
1942.778,-12.0
1942.781,-11.3
1942.784,-11.1
1942.787,-11.6
1942.789,-11.4
1942.792,-11.9
1942.795,-12.1
1942.798,-12.0
1942.800,5.3
1942.803,5.3
1942.806,5.2
1942.806,9.8
1942.809,5.0
1942.814,-6.1
1942.817,-6.8
1942.828,-6.8
1942.828,-10.4
1942.831,-6.7
1942.831,-8.9
1942.831,-12.5
1942.833,-9.9
1942.833,-12.4
1942.836,-0.7
1942.836,-11.9
1942.836,-9.4
1942.839,-10.9
1942.841,-10.7
1942.844,-11.0
1942.858,-10.8
1942.858,-11.6
1942.860,-11.0
1942.893,-8.1
1942.893,7.7
1942.896,-8.0
1942.896,7.6
1942.899,-7.5
1942.899,-11.8
1942.899,7.8
1942.902,-11.3
1942.902,8.4
1942.904,-11.3
1942.904,7.9
1942.907,-12.1
1942.907,7.8
1942.910,-11.4
1942.910,-5.7
1942.910,7.7
1942.912,-13.8
1942.912,-5.9
1942.912,7.1
1942.915,-12.3
1942.915,-6.1
1942.918,-13.2
1942.918,-6.3
1942.918,-11.8
1942.929,21.2
1942.940,9.5
1942.943,9.6
1942.943,18.4
1942.943,19.5
1942.946,9.5
1942.946,18.4
1942.946,20.2
1942.948,9.1
1942.948,20.1
1942.951,9.4
1942.954,9.1
1942.986,4.3
1942.989,4.4
1942.992,4.3
1943.000,4.8
1943.022,-2.4
1943.025,-4.4
1943.028,-4.5
1943.088,-3.5
1943.088,8.7
1943.110,-2.1
1943.110,6.1
1943.113,-2.8
1943.113,6.2
1943.113,7.8
1943.118,5.5
1943.121,5.3
1943.156,9.4
1943.156,5.5
1943.159,9.4
1943.189,4.4
1943.192,4.3
1943.195,3.2
1943.222,8.6
1943.222,9.8
1943.225,9.2
1943.225,9.2
1943.228,8.6
1943.228,8.1
1943.230,8.8
1943.230,8.9
1943.233,8.9
1943.236,8.6
1943.238,-9.4
1943.241,-9.0
1943.244,-9.4
1943.249,2.9
1943.249,-9.2
1943.249,-8.7
1943.252,-9.4
1943.252,2.9
1943.277,-12.5
1943.280,-12.8
1943.282,-12.3
1943.282,-13.5
1943.284,-11.7
1943.288,9.3
1943.290,10.1
1943.293,10.5
1943.296,9.9
1943.299,9.5
1943.307,9.7
1943.326,1.4
1943.329,1.4
1943.331,1.1
1943.334,1.6
1943.337,1.6
1943.340,1.6
1943.343,1.3
1943.348,-4.9
1943.351,-4.4
1943.362,7.8
1943.364,9.3
1943.364,8.1
1943.367,9.0
1943.367,7.5
1943.370,8.3
1943.370,7.4
1943.372,7.0
1943.372,8.3
1943.375,7.5
1943.375,8.4
1943.378,7.1
1943.381,7.3
1943.395,7.7
1943.397,2.5
1943.397,6.6
1943.400,2.9
1943.400,6.9
1943.403,2.8
1943.403,6.9
1943.406,6.5
1943.406,2.4
1943.408,2.0
1943.408,5.7
1943.411,2.5
1943.411,6.0
1943.439,9.6
1943.452,8.6
1943.455,8.9
1943.455,13.9
1943.474,-1.1
1943.477,-1.4
1943.480,-1.4
1943.482,-1.3
1943.485,-1.4
1943.518,14.6
1943.521,14.6
1943.532,12.9
1943.532,14.7
1943.534,13.3
1943.534,14.8
1943.537,13.4
1943.537,14.5
1943.562,-2.3
1943.564,-2.5
1943.573,8.9
1943.575,9.0
1943.578,9.3
1943.592,14.1
1943.592,9.4
1943.603,12.8
1943.605,-2.8
1943.605,12.0
1943.608,-3.3
1943.608,12.3
1943.611,-3.9
1943.611,11.9
1943.614,-4.3
1943.616,-4.3
1943.619,-5.0
1943.619,13.7
1943.621,-7.4
1943.621,15.2
1943.624,13.8
1943.624,-6.7
1943.627,12.6
1943.630,11.7
1943.633,-5.2
1943.633,11.1
1943.633,-0.6
1943.636,11.0
1943.636,-4.8
1943.638,11.1
1943.641,-13.6
1943.655,-14.1
1943.693,15.1
1943.718,-6.4
1943.720,-6.5
1943.742,16.4
1943.742,14.2
1943.745,16.3
1943.745,14.4
1943.748,14.6
1943.748,16.3
1943.751,14.6
1943.751,16.3
1943.759,12.5
1943.759,14.9
1943.761,12.7
1943.761,15.1
1943.830,14.8
1943.833,14.2
1943.835,14.1
1943.863,16.4
1943.865,-7.9
1943.868,-8.7
1943.893,15.2
1943.895,16.1
1943.898,15.3
1943.901,14.3
1943.904,14.0
1943.907,14.9
1943.909,6.9
1943.909,13.9
1943.909,15.2
1943.912,5.8
1943.915,5.4
1943.915,6.0
1943.917,4.9
1943.920,5.4
1943.950,7.1
1943.953,-22.1
1943.953,7.0
1944.408,-22.6
1944.465,2.0
1944.468,1.7
1944.471,1.2
1944.473,1.2
1944.473,0.0
1944.476,1.2
1944.479,1.4
1944.482,1.6
1944.596,-25.5
1944.627,-7.5
1944.627,-1.4
1944.629,-8.1
1944.646,-20.6
1944.649,-21.9
1944.651,-21.1
1944.654,-20.9
1944.657,-30.9
1944.657,-20.9
1944.659,-20.4
1944.698,-23.5
1944.700,-23.2
1944.703,-23.4
1944.706,-23.1
1944.706,-23.0
1944.709,-22.8
1944.709,-22.7
1944.711,-23.1
1944.714,-23.3
1944.725,-22.5
1944.728,-22.5
1944.730,-21.6
1944.733,-21.7
1944.736,-21.8
1944.750,21.4
1944.750,-24.2
1944.753,-23.0
1944.753,-30.0
1944.753,22.0
1944.755,-29.9
1944.758,-30.2
1944.761,-30.1
1944.763,-29.7
1944.766,-29.7
1944.769,-29.5
1944.772,-29.1
1944.774,-29.3
1944.791,19.5
1944.794,-22.4
1944.796,-22.6
1944.799,-22.1
1944.802,-22.7
1944.804,-22.5
1944.832,-4.4
1944.835,-5.2
1944.837,-6.3
1944.887,21.2
1944.889,20.9
1944.892,20.5
1944.892,-19.5
1944.895,-19.8
1944.895,20.3
1944.897,20.8
1944.897,-19.2
1944.900,19.8
1944.906,19.0
1944.933,23.3
1944.936,22.9
1944.938,24.0
1944.941,-21.5
1944.943,-21.3
1944.943,22.4
1944.947,-21.0
1944.947,-23.8
1944.963,32.5
1944.991,26.0
1945.015,18.4
1945.018,-19.9
1945.021,-20.0
1945.021,-23.2
1945.023,-23.5
1945.026,-23.8
1945.029,-25.8
1945.032,22.4
1945.034,21.6
1945.037,-23.9
1945.037,21.9
1945.040,21.5
1945.054,24.8
1945.054,22.6
1945.077,-8.2
1945.097,-16.8
1945.097,-21.5
1945.100,-22.1
1945.103,-21.8
1945.177,-15.7
1945.180,-13.1
1945.182,-13.8
1945.185,-19.2
1945.185,-13.9
1945.188,-19.4
1945.188,-13.8
1945.191,-19.3
1945.191,-13.8
1945.229,-30.2
1945.232,-29.6
1945.234,-30.4
1945.234,-20.9
1945.237,-29.9
1945.237,-20.5
1945.240,-30.1
1945.240,-21.1
1945.240,32.4
1945.248,-20.9
1945.248,32.8
1945.251,-21.0
1945.251,32.6
1945.254,-22.3
1945.254,31.4
1945.256,-27.8
1945.259,-27.9
1945.262,-27.3
1945.265,-27.7
1945.267,-27.9
1945.286,-6.0
1945.289,-6.0
1945.292,-6.3
1945.295,-22.5
1945.300,-23.1
1945.303,-21.8
1945.303,-22.7
1945.305,-21.5
1945.305,-23.0
1945.305,-30.4
1945.308,-21.9
1945.308,-30.1
1945.311,-21.5
1945.311,-31.3
1945.322,-31.4
1945.322,-16.9
1945.325,-31.6
1945.325,-16.7
1945.328,-16.8
1945.329,-17.0
1945.329,-25.0
1945.329,-18.1
1945.333,-16.8
1945.333,-24.7
1945.333,-17.8
1945.336,-16.7
1945.336,-25.2
1945.336,22.7
1945.338,-16.2
1945.338,-25.1
1945.341,-25.1
1945.344,-18.0
1945.344,-25.5
1945.347,-18.3
1945.347,-25.7
1945.350,-19.0
1945.369,-19.7
1945.371,-20.5
1945.371,-25.4
1945.371,-25.8
1945.377,-25.4
1945.377,-9.9
1945.380,-25.6
1945.380,-8.0
1945.382,-26.2
1945.382,-10.0
1945.393,27.0
1945.396,-14.8
1945.398,-15.1
1945.401,-15.1
1945.404,-15.2
1945.412,-18.0
1945.418,19.8
1945.432,-18.3
1945.437,-21.4
1945.440,-20.6
1945.443,-20.9
1945.445,-20.9
1945.445,-30.6
1945.445,-16.3
1945.448,-30.8
1945.448,-16.4
1945.451,-30.8
1945.451,-16.6
1945.451,-22.6
1945.454,-30.3
1945.454,-16.4
1945.456,-16.8
1945.456,-30.2
1945.459,-22.5
1945.462,-22.5
1945.464,-13.8
1945.464,-29.9
1945.464,27.0
1945.467,-29.9
1945.467,-22.3
1945.467,26.9
1945.469,-21.2
1945.469,-14.8
1945.469,26.4
1945.473,-14.6
1945.473,26.1
1945.475,-15.2
1945.475,25.9
1945.478,-13.3
1945.478,-17.1
1945.481,-13.3
1945.481,-17.6
1945.484,-12.7
1945.484,-17.1
1945.486,-13.5
1945.486,-22.2
1945.489,-14.3
1945.489,-21.2
1945.492,-22.0
1945.525,-17.9
1945.525,19.6
1945.527,-17.7
1945.527,-19.0
1945.527,-13.7
1945.527,19.1
1945.527,22.5
1945.527,25.6
1945.530,-18.1
1945.530,-22.5
1945.530,-18.7
1945.530,19.0
1945.533,-19.5
1945.533,23.2
1945.533,20.2
1945.536,-15.6
1945.536,-22.6
1945.536,-14.5
1945.536,22.8
1945.536,19.8
1945.538,21.4
1945.541,-18.1
1945.541,-18.2
1945.541,-22.8
1945.541,-25.9
1945.541,21.4
1945.544,-18.1
1945.544,-26.7
1945.544,24.9
1945.546,24.0
1945.552,-24.4
1945.552,24.0
1945.558,23.6
1945.558,25.0
1945.558,24.2
1945.560,24.7
1945.560,24.9
1945.571,18.3
1945.574,17.5
1945.576,17.3
1945.579,17.3
1945.582,17.9
1945.584,17.6
1945.588,18.0
1945.590,17.9
1945.593,-16.0
1945.596,-16.7
1945.601,23.6
1945.604,23.5
1945.607,22.9
1945.609,23.2
1945.612,23.0
1945.615,26.1
1945.615,23.4
1945.615,24.5
1945.618,25.8
1945.659,-14.2
1945.662,-14.0
1945.664,-14.1
1945.666,-18.9
1945.669,-19.0
1945.669,-13.9
1945.672,-13.8
1945.675,-14.4
1945.678,-15.1
1945.689,-22.0
1945.689,-14.3
1945.689,-25.9
1945.689,25.7
1945.730,-18.5
1945.730,24.4
1945.741,20.8
1945.757,-19.5
1945.757,-20.3
1945.757,-21.2
1945.757,-16.7
1945.782,-15.5
1945.782,-28.4
1945.787,27.3
1945.790,26.6
1945.790,29.5
1945.790,-18.7
1945.793,-17.9
1945.796,-17.2
1945.796,-18.1
1945.798,-15.5
1945.798,-16.9
1945.798,26.3
1945.801,-16.1
1945.801,-18.0
1945.801,-23.8
1945.801,26.9
1945.801,30.2
1945.804,-16.2
1945.804,-18.0
1945.804,28.3
1945.804,26.7
1945.807,-16.0
1945.807,-17.3
1945.807,-24.8
1945.807,28.6
1945.807,26.8
1945.809,-17.8
1945.809,-22.9
1945.809,-24.6
1945.809,28.0
1945.812,-23.7
1945.812,28.6
1945.834,-21.8
1945.834,-13.3
1945.837,-21.9
1945.837,-13.0
1945.837,-20.0
1945.839,-21.8
1945.839,-12.7
1945.839,-19.9
1945.842,-12.7
1945.842,-20.2
1945.864,-19.5
1945.864,-20.8
1945.864,21.0
1945.867,-19.7
1945.867,-20.8
1945.867,-11.4
1945.867,-17.4
1945.877,-20.2
1945.877,-17.5
1945.877,-22.1
1945.880,-19.7
1945.880,-22.8
1945.880,-23.4
1945.883,-23.2
1945.883,-25.3
1945.886,-35.9
1945.889,-31.0
1945.889,30.0
1945.891,-30.4
1945.891,30.0
1945.894,-30.1
1945.894,28.3
1945.894,29.4
1945.894,20.2
1945.897,28.3
1945.897,29.1
1945.897,19.4
1945.900,28.9
1945.900,27.6
1945.900,29.2
1945.902,10.1
1945.902,27.3
1945.905,10.1
1945.915,-14.3
1945.919,-14.5
1945.921,-15.0
1945.924,-14.6
1945.927,-14.8
1945.927,-21.6
1945.949,15.7
1945.949,27.7
1945.954,29.8
1945.954,23.5
1945.957,22.8
1945.957,27.9
1945.957,30.1
1946.001,-16.8
1946.001,-13.0
1946.004,-16.8
1946.004,-12.8
1946.009,-28.8
1946.011,-28.6
1946.014,-28.2
1946.037,16.0
1946.037,18.2
1946.037,21.0
1946.037,28.1
1946.037,29.7
1946.039,-17.0
1946.039,14.9
1946.039,21.3
1946.039,17.7
1946.039,20.4
1946.039,28.4
1946.042,-16.5
1946.042,22.0
1946.042,13.9
1946.042,18.5
1946.042,20.6
1946.042,28.5
1946.045,-16.5
1946.045,21.8
1946.045,14.3
1946.047,-17.1
1946.047,21.7
1946.047,13.4
1946.047,17.3
1946.047,19.2
1946.050,-17.5
1946.050,21.6
1946.050,14.1
1946.050,17.1
1946.050,19.3
1946.053,-17.4
1946.053,21.9
1946.053,15.0
1946.064,-14.2
1946.064,-15.4
1946.067,-14.1
1946.067,32.1
1946.069,-14.4
1946.069,31.7
1946.072,-14.8
1946.072,32.3
1946.075,-14.3
1946.077,-14.3
1946.077,-14.8
1946.083,-18.8
1946.083,-15.5
1946.083,25.6
1946.086,-19.2
1946.086,-15.5
1946.086,-15.3
1946.086,25.3
1946.086,28.8
1946.097,-21.2
1946.097,-25.1
1946.097,15.4
1946.097,27.5
1946.099,-21.6
1946.099,-25.0
1946.099,14.1
1946.099,27.4
1946.099,27.4
1946.099,24.8
1946.102,-21.4
1946.102,-15.6
1946.102,14.3
1946.102,27.4
1946.102,24.5
1946.105,-21.4
1946.105,-15.3
1946.105,25.3
1946.105,28.0
1946.108,-21.6
1946.108,-16.0
1946.108,-15.1
1946.108,19.4
1946.108,24.0
1946.108,25.8
1946.108,27.3
1946.118,19.4
1946.118,31.2
1946.118,31.4
1946.121,19.2
1946.121,30.8
1946.121,29.7
1946.124,25.8
1946.124,19.1
1946.124,30.8
1946.127,20.1
1946.127,24.6
1946.127,19.7
1946.130,21.4
1946.130,25.6
1946.132,-12.1
1946.132,21.0
1946.132,25.2
1946.135,-19.3
1946.135,-12.3
1946.135,20.9
1946.135,25.2
1946.137,-12.4
1946.137,20.8
1946.137,26.1
1946.140,-12.7
1946.140,20.6
1946.140,26.4
1946.143,-20.6
1946.143,-14.2
1946.143,-12.6
1946.143,20.2
1946.146,-22.8
1946.146,-19.6
1946.146,-12.4
1946.146,-19.0
1946.146,20.2
1946.149,-18.6
1946.149,22.4
1946.151,-18.9
1946.151,21.7
1946.151,22.6
1946.154,-12.3
1946.154,-18.6
1946.154,23.0
1946.154,22.3
1946.157,-18.8
1946.157,-20.5
1946.157,24.5
1946.157,23.6
1946.157,22.8
1946.160,-19.0
1946.160,-20.3
1946.160,22.5
1946.160,23.4
1946.160,22.3
1946.160,19.7
1946.162,-18.6
1946.162,-20.6
1946.162,22.2
1946.162,21.5
1946.162,23.8
1946.162,24.1
1946.165,-18.8
1946.165,-20.1
1946.165,-18.1
1946.165,23.6
1946.165,23.9
1946.168,-20.0
1946.168,-22.4
1946.168,-19.4
1946.168,-18.2
1946.168,28.9
1946.168,28.1
1946.168,24.6
1946.168,24.2
1946.171,-20.5
1946.171,-23.8
1946.171,-19.4
1946.171,27.7
1946.171,23.2
1946.173,-19.9
1946.173,-19.4
1946.173,-24.2
1946.173,18.7
1946.173,28.1
1946.173,20.3
1946.173,25.6
1946.176,-20.0
1946.176,-19.1
1946.176,19.6
1946.176,29.0
1946.176,21.5
1946.179,-18.5
1946.179,28.8
1946.179,32.7
1946.179,26.3
1946.182,-18.2
1946.182,-21.9
1946.182,29.1
1946.182,26.5
1946.184,-18.1
1946.184,-21.8
1946.184,-24.9
1946.184,-26.8
1946.184,28.7
1946.187,-18.0
1946.187,-25.0
1946.187,-26.7
1946.187,-27.5
1946.190,-23.4
1946.190,-26.3
1946.190,18.5
1946.206,-25.4
1946.206,-37.2
1946.206,-38.8
1946.206,-28.4
1946.206,-19.8
1946.206,19.1
1946.223,-20.9
1946.223,-26.9
1946.223,-12.6
1946.223,-14.7
1946.223,17.3
1946.225,-27.9
1946.225,-12.0
1946.225,-14.5
1946.228,-13.8
1946.228,23.7
1946.228,21.0
1946.231,23.3
1946.231,20.6
1946.250,-25.3
1946.250,-26.8
1946.250,-17.9
1946.250,-24.1
1946.250,26.2
1946.253,-25.2
1946.253,-26.6
1946.253,-17.9
1946.253,-23.4
1946.253,-29.8
1946.253,27.0
1946.255,-25.1
1946.255,-17.9
1946.255,-26.5
1946.255,-23.5
1946.255,-29.6
1946.255,26.6
1946.269,-29.1
1946.269,-36.3
1946.269,-15.5
1946.272,-28.9
1946.272,-36.9
1946.272,-17.1
1946.275,-29.6
1946.275,-37.1
1946.275,-33.8
1946.275,-34.6
1946.275,-15.5
1946.277,-33.3
1946.277,-35.3
1946.277,-16.1
1946.280,-16.0
1946.283,-16.2
1946.283,-34.1
1946.286,-16.1
1946.289,-16.8
1946.291,-33.7
1946.291,-20.4
1946.294,-18.0
1946.294,-20.1
1946.302,-17.6
1946.302,-20.9
1946.302,-20.6
1946.302,24.0
1946.302,33.4
1946.305,-21.3
1946.305,-20.3
1946.305,23.7
1946.308,-21.2
1946.308,-16.6
1946.308,33.0
1946.308,23.9
1946.319,-17.0
1946.319,-20.2
1946.319,25.6
1946.319,32.5
1946.319,33.5
1946.321,32.5
1946.324,-17.4
1946.324,-16.9
1946.324,-20.1
1946.324,26.3
1946.324,32.4
1946.324,33.5
1946.327,-16.7
1946.329,-19.3
1946.329,-33.6
1946.329,-23.4
1946.329,-27.2
1946.329,-14.6
1946.329,-17.4
1946.329,26.3
1946.332,-20.8
1946.332,-23.6
1946.332,-26.4
1946.332,-14.4
1946.332,-17.2
1946.332,-29.0
1946.332,26.3
1946.335,-26.2
1946.335,-14.4
1946.335,-17.2
1946.338,-13.4
1946.338,-23.3
1946.338,-16.2
1946.341,-23.3
1946.341,-14.7
1946.341,-26.0
1946.341,-17.3
1946.341,-28.6
1946.341,26.5
1946.343,-25.3
1946.343,-17.4
1946.343,-29.0
1946.360,-33.4
1946.360,14.6
1946.363,-33.6
1946.363,14.6
1946.363,29.5
1946.365,15.2
1946.368,14.0
1946.374,21.0
1946.376,-15.0
1946.376,14.7
1946.376,21.0
1946.376,24.4
1946.376,17.1
1946.379,-14.1
1946.379,16.1
1946.379,23.9
1946.379,22.3
1946.379,25.7
1946.379,17.1
1946.382,-14.4
1946.382,17.7
1946.382,23.0
1946.382,15.1
1946.382,23.6
1946.382,33.9
1946.390,24.6
1946.406,-8.9
1946.412,-16.5
1946.414,-16.6
1946.414,15.8
1946.417,16.6
1946.420,-15.3
1946.420,14.0
1946.423,-17.0
1946.423,15.2
1946.425,14.8
1946.428,-21.5
1946.428,-20.1
1946.428,16.8
1946.428,12.9
1946.431,-21.8
1946.434,-24.7
1946.434,-22.6
1946.434,18.4
1946.434,24.1
1946.436,-25.1
1946.436,17.7
1946.436,24.3
1946.439,-25.4
1946.439,17.3
1946.447,-13.7
1946.447,18.8
1946.450,-18.2
1946.450,17.7
1946.453,-18.6
1946.453,-19.3
1946.453,16.6
1946.456,-18.5
1946.456,17.5
1946.456,18.8
1946.456,25.8
1946.458,-17.6
1946.458,18.6
1946.458,25.6
1946.458,31.9
1946.458,32.6
1946.458,17.3
1946.461,-17.0
1946.461,18.6
1946.461,25.4
1946.461,32.2
1946.461,35.3
1946.461,33.2
1946.461,17.9
1946.464,18.8
1946.464,26.1
1946.467,27.6
1946.469,-20.0
1946.469,19.6
1946.469,34.2
1946.469,26.2
1946.469,33.0
1946.469,19.1
1946.472,-19.7
1946.472,-20.6
1946.472,-16.2
1946.472,19.7
1946.472,34.0
1946.472,26.4
1946.472,33.1
1946.472,19.2
1946.475,-36.8
1946.475,-20.8
1946.475,-16.2
1946.475,19.8
1946.475,26.4
1946.475,19.0
1946.475,32.2
1946.475,34.2
1946.477,-13.9
1946.477,-37.2
1946.477,-18.8
1946.477,-16.3
1946.477,28.9
1946.477,34.1
1946.477,26.6
1946.480,-37.5
1946.480,33.4
1946.483,-36.9
1946.483,-38.1
1946.483,-28.9
1946.486,-18.8
1946.486,-20.1
1946.486,-36.7
1946.486,-28.1
1946.488,-16.9
1946.488,-37.7
1946.491,-19.1
1946.491,-18.0
1946.491,-36.9
1946.491,-27.6
1946.494,-27.2
1946.494,28.6
1946.494,21.3
1946.497,29.0
1946.497,24.2
1946.499,-27.2
1946.499,24.0
1946.499,29.6
1946.502,-15.1
1946.502,18.6
1946.502,23.7
1946.502,29.5
1946.505,-15.6
1946.505,19.2
1946.505,23.6
1946.505,29.6
1946.508,-24.4
1946.508,-15.5
1946.508,15.7
1946.508,19.6
1946.508,23.7
1946.508,29.7
1946.510,-23.2
1946.510,-15.7
1946.510,-25.8
1946.510,19.7
1946.510,22.8
1946.516,-13.2
1946.516,18.8
1946.516,20.0
1946.519,-13.7
1946.519,-13.7
1946.519,-21.8
1946.519,18.9
1946.521,-7.3
1946.521,18.7
1946.527,-10.0
1946.527,-17.6
1946.527,18.3
1946.529,-10.5
1946.529,-17.6
1946.529,18.1
1946.532,-10.5
1946.532,-17.4
1946.532,-18.0
1946.532,-13.7
1946.532,22.9
1946.532,18.2
1946.535,-18.5
1946.540,-17.5
1946.540,-19.2
1946.540,-13.7
1946.540,22.9
1946.540,24.0
1946.543,-17.2
1946.543,-19.4
